id,ad_season,zipcode,suggested_buy_price,suggested_sell_price,profit
6134500220,summer,98053,560448.0,627701.76,67253.76000000001
8682292020,summer,98053,432000.0,483840.00000000006,51840.00000000006
204000175,summer,98053,365760.0,409651.2,43891.20000000001
7202330610,summer,98053,506880.0,567705.6000000001,60825.60000000009
7203101970,summer,98053,348253.44,390043.85280000005,41790.41280000005
8682260870,summer,98053,330240.0,369868.80000000005,39628.80000000005
203100910,summer,98053,456000.0,510720.00000000006,54720.00000000006
8682262380,summer,98053,365760.0,409651.2,43891.20000000001
7202330920,summer,98053,445440.0,498892.80000000005,53452.80000000005
7511200020,summer,98053,489504.0,548244.4800000001,58740.4800000001
203900920,summer,98053,326400.0,365568.00000000006,39168.00000000006
8682310430,summer,98053,537600.0,602112.0,64512.0
7202350010,summer,98053,449280.0,503193.60000000003,53913.600000000035
3211290050,summer,98053,408000.0,456960.00000000006,48960.00000000006
7511200190,summer,98053,556800.0,623616.0000000001,66816.00000000012
7202330280,summer,98053,384960.0,431155.20000000007,46195.20000000007
203900380,summer,98053,313140.48,350717.3376,37576.85760000005
225069016,summer,98053,545280.0,610713.6000000001,65433.60000000009
8682262230,summer,98053,469440.0,525772.8,56332.80000000005
7202330170,summer,98053,420480.0,470937.60000000003,50457.600000000035
205000410,summer,98053,604800.0,677376.0000000001,72576.00000000012
203900610,summer,98053,325440.0,364492.80000000005,39052.80000000005
9508850120,summer,98053,577920.0,647270.4,69350.40000000002
8682231210,summer,98053,531840.0,595660.8,63820.80000000005
7202330330,summer,98053,429120.0,480614.4,51494.40000000002
8682260850,summer,98053,484776.0,542949.12,58173.119999999995
7203140180,summer,98053,411840.0,461260.80000000005,49420.80000000005
8682320320,summer,98053,465600.0,521472.00000000006,55872.00000000006
8682281200,winter,98053,460752.0,516042.24000000005,55290.24000000005
7202340400,winter,98053,495840.0,555340.8,59500.80000000005
7202330370,winter,98053,430080.0,481689.60000000003,51609.600000000035
7202290160,winter,98053,417600.0,467712.00000000006,50112.00000000006
7203101260,winter,98053,395282.88,442716.82560000004,47433.945600000035
7202330270,winter,98053,446400.0,499968.00000000006,53568.00000000006
8121610110,winter,98053,500160.0,560179.2000000001,60019.20000000007
8682230950,winter,98053,536640.0,601036.8,64396.80000000005
7202260780,winter,98053,513600.0,575232.0,61632.0
203900690,winter,98053,379200.0,424704.00000000006,45504.00000000006
8682262720,winter,98053,475200.0,532224.0,57024.0
8682262190,winter,98053,460800.0,516096.00000000006,55296.00000000006
7202340860,winter,98053,538560.0,603187.2000000001,64627.20000000007
8807300570,winter,98053,383952.0,430026.24000000005,46074.24000000005
7202380120,winter,98053,463200.0,518784.00000000006,55584.00000000006
7202290620,winter,98053,442560.0,495667.20000000007,53107.20000000007
8682291510,winter,98053,373440.0,418252.80000000005,44812.80000000005
2413910190,winter,98053,480000.0,537600.0,57600.0
8682261190,winter,98053,528273.6,591666.432,63392.83200000005
8682310470,winter,98053,427200.0,478464.00000000006,51264.00000000006
8682291680,winter,98053,535680.0,599961.6000000001,64281.60000000009
8807810660,winter,98053,336000.0,376320.00000000006,40320.00000000006
7202340190,winter,98053,510528.0,571791.3600000001,61263.3600000001
7202330530,winter,98053,459840.0,515020.80000000005,55180.80000000005
8682280970,winter,98053,526128.0,589263.3600000001,63135.3600000001
7202290180,winter,98053,456960.0,511795.20000000007,54835.20000000007
7202330410,winter,98053,471504.0,528084.4800000001,56580.4800000001
1427300120,winter,98053,402240.0,450508.80000000005,48268.80000000005
8682320160,winter,98053,422352.0,473034.24000000005,50682.24000000005
7203140420,winter,98053,369600.0,413952.00000000006,44352.00000000006
7203101590,winter,98053,292800.0,327936.00000000006,35136.00000000006
7203140220,winter,98053,374112.0,419005.44000000006,44893.44000000006
8682250350,fall,98053,486720.0,545126.4,58406.40000000002
8682281170,fall,98053,431040.0,482764.80000000005,51724.80000000005
7202340370,fall,98053,448320.0,502118.4,53798.40000000002
7203102080,fall,98053,292800.0,327936.00000000006,35136.00000000006
425069139,fall,98053,576000.0,645120.0000000001,69120.00000000012
1330900570,fall,98053,552000.0,618240.0000000001,66240.00000000012
7202340930,fall,98053,609408.0,682536.9600000001,73128.96000000008
7202340820,fall,98053,575040.0,644044.8,69004.80000000005
9508850100,fall,98053,639360.0,716083.2000000001,76723.20000000007
8682231190,fall,98053,520320.0,582758.4,62438.40000000002
6979900080,fall,98053,609600.0,682752.0000000001,73152.00000000012
8682291630,fall,98053,536640.0,601036.8,64396.80000000005
7202350480,fall,98053,552000.0,618240.0000000001,66240.00000000012
8682262330,fall,98053,436800.0,489216.00000000006,52416.00000000006
203100460,fall,98053,384000.0,430080.00000000006,46080.00000000006
8682281220,fall,98053,422292.48,472967.5776,50675.09760000004
1825079018,fall,98053,326400.0,365568.00000000006,39168.00000000006
7202331050,fall,98053,528000.0,591360.0,63360.0
7202270700,fall,98053,573504.0,642324.4800000001,68820.4800000001
6979900370,fall,98053,551040.0,617164.8,66124.80000000005
7202350310,fall,98053,456960.0,511795.20000000007,54835.20000000007
7202330160,fall,98053,422400.0,473088.00000000006,50688.00000000006
7202290240,fall,98053,424800.0,475776.00000000006,50976.00000000006
7203101290,fall,98053,378240.0,423628.80000000005,45388.80000000005
7202290320,fall,98053,422880.0,473625.60000000003,50745.600000000035
7202261260,fall,98053,548160.0,613939.2000000001,65779.20000000007
7302000210,fall,98053,424800.0,475776.00000000006,50976.00000000006
7202340450,fall,98053,433920.0,485990.4,52070.40000000002
8682262260,fall,98053,494400.0,553728.0,59328.0
8682291970,fall,98053,382080.0,427929.60000000003,45849.600000000035
3811000250,fall,98053,585600.0,655872.0000000001,70272.00000000012
8807300130,fall,98053,316800.0,354816.00000000006,38016.00000000006
7202270440,fall,98053,624000.0,698880.0000000001,74880.00000000012
7202330190,fall,98053,404352.0,452874.24000000005,48522.24000000005
7202310010,fall,98053,573600.0,642432.0000000001,68832.00000000012
8682261250,fall,98053,523200.0,585984.0,62784.0
8807810090,fall,98053,321600.0,360192.00000000006,38592.00000000006
1525069021,fall,98053,384000.0,430080.00000000006,46080.00000000006
8682211030,fall,98053,375614.4,420688.1280000001,45073.72800000006
7203140360,fall,98053,345390.72,386837.6064,41446.88640000002
8682320900,fall,98053,556800.0,623616.0000000001,66816.00000000012
1321400060,summer,98003,249775.0,284743.5,34968.5
921049315,summer,98003,193030.0,220054.19999999998,27024.199999999983
3655000070,summer,98003,213400.0,243275.99999999997,29875.99999999997
7203000640,summer,98003,208550.0,237746.99999999997,29196.99999999997
2329500260,summer,98003,225525.0,257098.49999999997,31573.49999999997
2412600030,summer,98003,227950.0,259862.99999999997,31912.99999999997
7978800621,summer,98003,222130.0,253228.19999999998,31098.199999999983
2268000370,summer,98003,184300.0,210101.99999999997,25801.99999999997
8588000315,summer,98003,218250.0,248804.99999999997,30554.99999999997
7875400050,summer,98003,205640.0,234429.59999999998,28789.599999999977
3391900130,summer,98003,250987.5,286125.75,35138.25
2268000050,summer,98003,223003.0,254223.41999999998,31220.419999999984
4222310290,summer,98003,245410.0,279767.39999999997,34357.399999999965
4222200380,summer,98003,229890.0,262074.59999999998,32184.599999999977
251300110,summer,98003,218250.0,248804.99999999997,30554.99999999997
8798000100,summer,98003,244925.0,279214.5,34289.5
7212680850,summer,98003,250260.0,285296.39999999997,35036.399999999965
1502400300,summer,98003,227950.0,259862.99999999997,31912.99999999997
5149800040,summer,98003,247350.0,281979.0,34629.0
4223000140,summer,98003,252927.5,288337.35,35409.84999999998
3568200060,summer,98003,237650.0,270921.0,33271.0
7941600390,summer,98003,218250.0,248804.99999999997,30554.99999999997
7682200340,summer,98003,176540.0,201255.59999999998,24715.599999999977
3275300270,summer,98003,242500.0,276450.0,33950.0
2019200220,summer,98003,155200.0,176927.99999999997,21727.99999999997
3375300210,summer,98003,242500.0,276450.0,33950.0
3375300360,summer,98003,210975.0,240511.49999999997,29536.49999999997
4222310220,summer,98003,228435.0,260415.89999999997,31980.899999999965
5151600040,summer,98003,194122.22,221299.3308,27177.110799999995
100500020,summer,98003,242500.0,276450.0,33950.0
2019200480,summer,98003,213400.0,243275.99999999997,29875.99999999997
2268000500,summer,98003,223003.0,254223.41999999998,31220.419999999984
7984400005,summer,98003,245895.0,280320.3,34425.29999999999
7984400050,summer,98003,200790.0,228900.59999999998,28110.599999999977
7153400010,summer,98003,184785.0,210654.9,25869.899999999994
3392100050,summer,98003,198850.0,226688.99999999997,27838.99999999997
5153900080,summer,98003,193030.0,220054.19999999998,27024.199999999983
421049170,summer,98003,231830.0,264286.19999999995,32456.199999999953
5153900150,summer,98003,198850.0,226688.99999999997,27838.99999999997
7983200060,spring,98003,223100.0,254333.99999999997,31233.99999999997
5559600140,spring,98003,245410.0,279767.39999999997,34357.399999999965
7683800200,spring,98003,266750.0,304095.0,37345.0
4222000320,spring,98003,232800.0,265392.0,32592.0
251300260,spring,98003,247350.0,281979.0,34629.0
9315100030,spring,98003,184300.0,210101.99999999997,25801.99999999997
2190601049,spring,98003,205640.0,234429.59999999998,28789.599999999977
3876540600,spring,98003,264810.0,301883.39999999997,37073.399999999965
5151600480,spring,98003,240560.0,274238.39999999997,33678.399999999965
7575610170,spring,98003,194000.0,221159.99999999997,27159.99999999997
3876540780,spring,98003,214370.0,244381.8,30011.79999999999
7941600220,spring,98003,213303.0,243165.41999999998,29862.419999999984
3322049201,spring,98003,266750.0,304095.0,37345.0
7183000060,spring,98003,252200.0,287508.0,35308.0
1502400140,spring,98003,267623.0,305090.22,37467.21999999997
537000416,spring,98003,242500.0,276450.0,33950.0
103400160,spring,98003,255110.0,290825.39999999997,35715.399999999965
1042500013,spring,98003,213351.5,243220.71,29869.209999999992
7682200320,spring,98003,191478.0,218284.91999999998,26806.919999999984
4222200210,spring,98003,237650.0,270921.0,33271.0
3861500330,spring,98003,267720.0,305200.8,37480.79999999999
7983100150,spring,98003,193951.5,221104.71,27153.209999999992
2268000180,spring,98003,223100.0,254333.99999999997,31233.99999999997
3674400035,spring,98003,151320.0,172504.8,21184.79999999999
3876540410,spring,98003,234740.0,267603.6,32863.59999999998
7683800010,spring,98003,198850.0,226688.99999999997,27838.99999999997
7943000020,spring,98003,177510.0,202361.4,24851.399999999994
1150700130,spring,98003,266750.0,304095.0,37345.0
7985000010,spring,98003,243470.0,277555.8,34085.79999999999
6093900280,spring,98003,203651.5,232162.71,28511.209999999992
7303200450,spring,98003,234740.0,267603.6,32863.59999999998
7575620120,spring,98003,252200.0,287508.0,35308.0
3584000180,spring,98003,245798.0,280209.72,34411.71999999997
818500100,spring,98003,169265.0,192962.09999999998,23697.099999999977
9268710220,spring,98003,181341.5,206729.30999999997,25387.80999999997
643000110,spring,98003,240075.0,273685.5,33610.5
1321400650,spring,98003,242500.0,276450.0,33950.0
3584000310,fall,98003,218250.0,248804.99999999997,30554.99999999997
1745100140,fall,98003,203700.0,232217.99999999997,28517.99999999997
7683800192,fall,98003,174551.5,198988.71,24437.209999999992
7203000465,fall,98003,237650.0,270921.0,33271.0
7983000200,fall,98003,164487.75,187516.03499999997,23028.284999999974
818500490,fall,98003,148897.91,169743.6174,20845.707399999985
7985000100,fall,98003,215340.0,245487.59999999998,30147.599999999977
7941500170,fall,98003,212430.0,242170.19999999998,29740.199999999983
1140000050,fall,98003,208550.0,237746.99999999997,29196.99999999997
3275300440,fall,98003,223100.0,254333.99999999997,31233.99999999997
2191600780,fall,98003,212430.0,242170.19999999998,29740.199999999983
2345500010,fall,98003,204185.0,232770.9,28585.899999999994
4222100280,fall,98003,232799.03,265390.8942,32591.86419999998
4222200280,fall,98003,218250.0,248804.99999999997,30554.99999999997
2312400230,fall,98003,249290.0,284190.6,34900.59999999998
2412600070,fall,98003,223100.0,254333.99999999997,31233.99999999997
6603000030,fall,98003,228920.0,260968.8,32048.79999999999
421049114,fall,98003,124160.0,141542.4,17382.399999999994
3584000400,fall,98003,166840.0,190197.59999999998,23357.599999999977
9268710390,fall,98003,231830.0,264286.19999999995,32456.199999999953
4222310410,fall,98003,223585.0,254886.89999999997,31301.899999999965
2329600040,fall,98003,153260.0,174716.4,21456.399999999994
8588000610,fall,98003,203700.0,232217.99999999997,28517.99999999997
2190600243,fall,98003,203700.0,232217.99999999997,28517.99999999997
7466900220,fall,98003,164900.0,187985.99999999997,23085.99999999997
7683800212,fall,98003,222130.0,253228.19999999998,31098.199999999983
421049254,fall,98003,173630.0,197938.19999999998,24308.199999999983
2329700440,fall,98003,150350.0,171398.99999999997,21048.99999999997
7575600430,fall,98003,232800.0,265392.0,32592.0
271200130,fall,98003,208550.0,237746.99999999997,29196.99999999997
4223000280,fall,98003,214370.0,244381.8,30011.79999999999
4222310680,fall,98003,232800.0,265392.0,32592.0
7575610250,fall,98003,218250.0,248804.99999999997,30554.99999999997
1745000090,fall,98003,201760.0,230006.4,28246.399999999994
421049116,winter,98003,209520.0,238852.8,29332.79999999999
4131500140,winter,98003,169750.0,193514.99999999997,23764.99999999997
3876540630,winter,98003,199335.0,227241.9,27906.899999999994
1140000190,winter,98003,213351.5,243220.71,29869.209999999992
7875200005,winter,98003,135800.0,154812.0,19012.0
2268000470,winter,98003,234255.0,267050.69999999995,32795.69999999995
3317010130,winter,98003,228920.0,260968.8,32048.79999999999
4222500020,winter,98003,248708.0,283527.12,34819.119999999995
3275310220,winter,98003,236680.0,269815.19999999995,33135.19999999995
3392100140,winter,98003,208550.0,237746.99999999997,29196.99999999997
2821049082,winter,98003,218250.0,248804.99999999997,30554.99999999997
9268710140,winter,98003,186191.5,212258.30999999997,26066.80999999997
2312400200,winter,98003,239590.0,273132.6,33542.59999999998
7466900320,winter,98003,234740.0,267603.6,32863.59999999998
9315100210,winter,98003,220665.3,251558.44199999995,30893.141999999963
7212660540,winter,98003,194000.0,221159.99999999997,27159.99999999997
4222200120,winter,98003,232800.0,265392.0,32592.0
2501600150,winter,98003,188180.0,214525.19999999998,26345.199999999983
4222310010,winter,98003,147925.0,168634.5,20709.5
2329600280,winter,98003,219123.0,249800.21999999997,30677.219999999972
1117000050,winter,98003,242500.0,276450.0,33950.0
9315000010,winter,98003,240075.0,273685.5,33610.5
7985100190,winter,98003,241045.0,274791.3,33746.29999999999
9268700040,winter,98003,208550.0,237746.99999999997,29196.99999999997
2009000370,winter,98198,261851.5,298510.70999999996,36659.20999999996
6889000060,winter,98198,218250.0,248804.99999999997,30554.99999999997
7888200240,winter,98198,257050.0,293037.0,35987.0
3530530110,winter,98198,145403.0,165759.41999999998,20356.419999999984
7893207665,winter,98198,203700.0,232217.99999999997,28517.99999999997
7686205020,winter,98198,140625.75,160313.35499999998,19687.60499999998
6600490300,winter,98198,223100.0,254333.99999999997,31233.99999999997
6929602605,winter,98198,198850.0,226688.99999999997,27838.99999999997
7686203275,winter,98198,135800.0,154812.0,19012.0
7686202580,winter,98198,190993.0,217732.02,26739.01999999999
2011400019,winter,98198,252200.0,287508.0,35308.0
7138000170,winter,98198,143075.0,163105.5,20030.5
6918100170,winter,98198,242500.0,276450.0,33950.0
937000280,winter,98198,193030.0,220054.19999999998,27024.199999999983
2946000285,winter,98198,194000.0,221159.99999999997,27159.99999999997
2013801350,winter,98198,213400.0,243275.99999999997,29875.99999999997
3530400080,winter,98198,247350.0,281979.0,34629.0
3210400060,winter,98198,247350.0,281979.0,34629.0
937000330,winter,98198,152290.0,173610.59999999998,21320.599999999977
7686204675,winter,98198,240560.0,274238.39999999997,33678.399999999965
3530410020,winter,98198,257050.0,293037.0,35987.0
8851500050,winter,98198,254140.0,289719.6,35579.59999999998
2560800165,winter,98198,175085.0,199596.9,24511.899999999994
7893203770,winter,98198,190120.0,216736.8,26616.79999999999
2724201202,winter,98198,158110.0,180245.4,22135.399999999994
9456200405,winter,98198,199771.5,227739.50999999998,27968.00999999998
7686204750,winter,98198,198850.0,226688.99999999997,27838.99999999997
2946003947,winter,98198,197880.0,225583.19999999998,27703.199999999983
3530510041,summer,98198,182845.0,208443.3,25598.29999999999
2008200060,summer,98198,155200.0,176927.99999999997,21727.99999999997
7524000030,summer,98198,242500.0,276450.0,33950.0
7888000390,summer,98198,135800.0,154812.0,19012.0
522049104,summer,98198,203700.0,232217.99999999997,28517.99999999997
2946000751,summer,98198,223100.0,254333.99999999997,31233.99999999997
7893206095,summer,98198,175667.0,200260.37999999998,24593.379999999976
2560805630,summer,98198,235225.0,268156.5,32931.5
3530450100,summer,98198,203700.0,232217.99999999997,28517.99999999997
7893808220,summer,98198,242500.0,276450.0,33950.0
2013300050,summer,98198,250260.0,285296.39999999997,35036.399999999965
1113000430,summer,98198,147440.0,168081.59999999998,20641.599999999977
2946000912,summer,98198,206125.0,234982.49999999997,28857.49999999997
6929603769,summer,98198,245410.0,279767.39999999997,34357.399999999965
2822049148,summer,98198,210490.0,239958.59999999998,29468.599999999977
7522700110,summer,98198,250260.0,285296.39999999997,35036.399999999965
3601200017,summer,98198,169750.0,193514.99999999997,23764.99999999997
7522600030,summer,98198,243470.0,277555.8,34085.79999999999
8643200060,summer,98198,165385.0,188538.9,23153.899999999994
3530490160,summer,98198,173145.0,197385.3,24240.29999999999
873900240,summer,98198,248320.0,283084.8,34764.79999999999
1953400510,summer,98198,193951.5,221104.71,27153.209999999992
6929604005,summer,98198,232800.0,265392.0,32592.0
7686202065,summer,98198,164900.0,187985.99999999997,23085.99999999997
6929602390,summer,98198,223100.0,254333.99999999997,31233.99999999997
5083100065,summer,98198,223100.0,254333.99999999997,31233.99999999997
937000220,summer,98198,212430.0,242170.19999999998,29740.199999999983
2500600297,summer,98198,236195.0,269262.3,33067.29999999999
7524300020,summer,98198,258990.0,295248.6,36258.59999999998
2013800095,summer,98198,258747.5,294972.14999999997,36224.649999999965
7686203180,summer,98198,167325.0,190750.49999999997,23425.49999999997
7686202635,summer,98198,179450.0,204572.99999999997,25122.99999999997
3530420020,summer,98198,158061.5,180190.11,22128.609999999986
2011000020,summer,98198,257050.0,293037.0,35987.0
3530430100,summer,98198,181390.0,206784.59999999998,25394.599999999977
1622049140,summer,98198,232703.0,265281.42,32578.419999999984
2122049096,summer,98198,177025.0,201808.49999999997,24783.49999999997
7686202730,summer,98198,194000.0,221159.99999999997,27159.99999999997
2011400782,summer,98198,222615.0,253781.09999999998,31166.099999999977
8643200061,summer,98198,227950.0,259862.99999999997,31912.99999999997
3530410081,summer,98198,210005.0,239405.69999999998,29400.699999999983
3530490070,spring,98198,203700.0,232217.99999999997,28517.99999999997
3445000274,spring,98198,164900.0,187985.99999999997,23085.99999999997
9315300260,spring,98198,183960.5,209714.96999999997,25754.469999999972
8643200055,spring,98198,235710.0,268709.39999999997,32999.399999999965
6052400575,spring,98198,169750.0,193514.99999999997,23764.99999999997
1697000400,spring,98198,129010.0,147071.4,18061.399999999994
1697000370,spring,98198,226980.0,258757.19999999998,31777.199999999983
2946001645,spring,98198,225040.0,256545.59999999998,31505.599999999977
2822049160,spring,98198,233202.55,265850.90699999995,32648.35699999996
9536601045,spring,98198,220675.0,251569.49999999997,30894.49999999997
8643000225,spring,98198,218250.0,248804.99999999997,30554.99999999997
3530470190,spring,98198,213400.0,243275.99999999997,29875.99999999997
2500600289,spring,98198,126100.0,143754.0,17654.0
2946001950,spring,98198,240560.0,274238.39999999997,33678.399999999965
7203601405,spring,98198,210490.0,239958.59999999998,29468.599999999977
1022049182,spring,98198,169750.0,193514.99999999997,23764.99999999997
2122049013,spring,98198,198607.5,226412.55,27805.04999999999
7686203195,spring,98198,242451.5,276394.70999999996,33943.20999999996
7893200900,spring,98198,197880.0,225583.19999999998,27703.199999999983
7893203480,spring,98198,198850.0,226688.99999999997,27838.99999999997
6052401215,spring,98198,247350.0,281979.0,34629.0
3530420110,spring,98198,189150.0,215630.99999999997,26480.99999999997
2946003415,spring,98198,169265.0,192962.09999999998,23697.099999999977
7888000400,spring,98198,145500.0,165870.0,20370.0
2011400520,spring,98198,232800.0,265392.0,32592.0
7888200140,spring,98198,242500.0,276450.0,33950.0
7686203385,spring,98198,197880.0,225583.19999999998,27703.199999999983
7247000035,spring,98198,203700.0,232217.99999999997,28517.99999999997
9536601996,spring,98198,145015.0,165317.09999999998,20302.099999999977
3530430155,spring,98198,162960.0,185774.4,22814.399999999994
9456200450,spring,98198,205640.0,234429.59999999998,28789.599999999977
6929602721,spring,98198,92150.0,105050.99999999999,12900.999999999985
2013801086,spring,98198,237650.0,270921.0,33271.0
3629000080,spring,98198,229890.0,262074.59999999998,32184.599999999977
2560801222,spring,98198,174600.0,199043.99999999997,24443.99999999997
7893805650,spring,98198,203700.0,232217.99999999997,28517.99999999997
8643000185,spring,98198,229987.0,262185.18,32198.179999999993
1312930250,spring,98198,234740.0,267603.6,32863.59999999998
2946001675,spring,98198,226980.0,258757.19999999998,31777.199999999983
2011000120,spring,98198,203700.0,232217.99999999997,28517.99999999997
8644000060,fall,98198,229890.0,262074.59999999998,32184.599999999977
922049078,fall,98198,152290.0,173610.59999999998,21320.599999999977
9536602080,fall,98198,222130.0,253228.19999999998,31098.199999999983
7888400560,fall,98198,201760.0,230006.4,28246.399999999994
7888100090,fall,98198,155200.0,176927.99999999997,21727.99999999997
5083000375,fall,98198,164900.0,187985.99999999997,23085.99999999997
2724200705,fall,98198,92150.0,105050.99999999999,12900.999999999985
3530540090,fall,98198,237650.0,270921.0,33271.0
2013800705,fall,98198,231830.0,264286.19999999995,32456.199999999953
7893203565,fall,98198,116400.0,132696.0,16296.0
3530500010,fall,98198,170720.0,194620.8,23900.79999999999
7686202275,fall,98198,213351.5,243220.71,29869.209999999992
3530490031,fall,98198,196134.0,223592.75999999998,27458.75999999998
2946003580,fall,98198,196910.0,224477.4,27567.399999999994
7272000260,fall,98198,204185.0,232770.9,28585.899999999994
7888300340,fall,98198,209520.0,238852.8,29332.79999999999
7888100240,fall,98198,237650.0,270921.0,33271.0
2560803085,fall,98198,223100.0,254333.99999999997,31233.99999999997
3603000410,fall,98198,169701.5,193459.71,23758.209999999992
7524200180,fall,98198,200790.0,228900.59999999998,28110.599999999977
7524000280,fall,98198,242500.0,276450.0,33950.0
7686203620,fall,98198,252200.0,287508.0,35308.0
7893206305,fall,98198,237650.0,270921.0,33271.0
3445000005,fall,98198,230472.0,262738.07999999996,32266.079999999958
6929603207,fall,98198,236195.0,269262.3,33067.29999999999
2414600126,spring,98146,222615.0,253781.09999999998,31166.099999999977
84000105,spring,98146,247350.0,281979.0,34629.0
2641800060,spring,98146,231830.0,264286.19999999995,32456.199999999953
7100000135,spring,98146,320100.0,364913.99999999994,44813.99999999994
7694600253,spring,98146,302640.0,345009.6,42369.59999999998
1823049202,spring,98146,169750.0,193514.99999999997,23764.99999999997
723049156,spring,98146,144530.0,164764.19999999998,20234.199999999983
7211402305,spring,98146,232800.0,265392.0,32592.0
723049333,spring,98146,276450.0,315153.0,38703.0
7454001280,spring,98146,213400.0,243275.99999999997,29875.99999999997
1721800470,spring,98146,223100.0,254333.99999999997,31233.99999999997
123039420,spring,98146,299730.0,341692.19999999995,41962.19999999995
6341000221,spring,98146,278390.0,317364.6,38974.59999999998
1721800190,spring,98146,291000.0,331740.0,40740.0
7889601870,spring,98146,273055.0,311282.69999999995,38227.69999999995
7454001060,spring,98146,286150.0,326211.0,40061.0
723049274,spring,98146,320100.0,364913.99999999994,44813.99999999994
8151600142,spring,98146,310351.5,353800.70999999996,43449.20999999996
8103000110,spring,98146,271600.0,309624.0,38024.0
7973202712,spring,98146,126100.0,143754.0,17654.0
123039346,spring,98146,324950.0,370442.99999999994,45492.99999999994
623049094,spring,98146,174600.0,199043.99999999997,24443.99999999997
7211401485,spring,98146,276450.0,315153.0,38703.0
7211400760,spring,98146,268690.0,306306.6,37616.59999999998
7454001075,spring,98146,232800.0,265392.0,32592.0
3395800305,spring,98146,261900.0,298566.0,36666.0
2414600255,spring,98146,326647.5,372378.14999999997,45730.649999999965
7211400525,spring,98146,242451.5,276394.70999999996,33943.20999999996
6329000380,spring,98146,310351.5,353800.70999999996,43449.20999999996
1591600527,spring,98146,323495.0,368784.3,45289.29999999999
723049530,spring,98146,122705.0,139883.69999999998,17178.699999999983
7520000020,spring,98146,236680.0,269815.19999999995,33135.19999999995
6303401365,spring,98146,203700.0,232217.99999999997,28517.99999999997
7889601300,spring,98146,259960.0,296354.39999999997,36394.399999999965
7454001210,spring,98146,231830.0,264286.19999999995,32456.199999999953
2407000110,spring,98146,266750.0,304095.0,37345.0
7211400615,spring,98146,210926.5,240456.21,29529.709999999992
723049219,spring,98146,203700.0,232217.99999999997,28517.99999999997
7907600100,spring,98146,278875.0,317917.5,39042.5
7694600201,spring,98146,291000.0,331740.0,40740.0
7211400535,spring,98146,267235.0,304647.89999999997,37412.899999999965
7694200070,spring,98146,324940.3,370431.942,45491.64199999999
7520000520,summer,98146,225040.0,256545.59999999998,31505.599999999977
5147600105,summer,98146,173145.0,197385.3,24240.29999999999
84000335,summer,98146,218250.0,248804.99999999997,30554.99999999997
3395800295,summer,98146,242500.0,276450.0,33950.0
6385910260,summer,98146,264567.5,301606.94999999995,37039.44999999995
2414600400,summer,98146,203700.0,232217.99999999997,28517.99999999997
7796600070,summer,98146,189150.0,215630.99999999997,26480.99999999997
2973800030,summer,98146,169750.0,193514.99999999997,23764.99999999997
723049476,summer,98146,196910.0,224477.4,27567.399999999994
6209000165,summer,98146,240075.0,273685.5,33610.5
1721801025,summer,98146,203700.0,232217.99999999997,28517.99999999997
8151600470,summer,98146,118146.0,134686.44,16540.440000000002
7211402115,summer,98146,223100.0,254333.99999999997,31233.99999999997
1207000025,summer,98146,237650.0,270921.0,33271.0
8151600701,summer,98146,226980.0,258757.19999999998,31777.199999999983
1721801010,summer,98146,218250.0,248804.99999999997,30554.99999999997
892000025,summer,98146,111525.75,127139.355,15613.604999999996
3256400051,summer,98146,203700.0,232217.99999999997,28517.99999999997
723049307,summer,98146,203700.0,232217.99999999997,28517.99999999997
623049185,summer,98146,179450.0,204572.99999999997,25122.99999999997
7211401610,summer,98146,160050.0,182456.99999999997,22406.99999999997
1823049046,summer,98146,232800.0,265392.0,32592.0
2899200040,summer,98146,234740.0,267603.6,32863.59999999998
3395800155,summer,98146,242500.0,276450.0,33950.0
723049448,summer,98146,271115.0,309071.1,37956.09999999998
7211400506,summer,98146,257050.0,293037.0,35987.0
3451000442,summer,98146,249775.0,284743.5,34968.5
3192000085,summer,98146,174600.0,199043.99999999997,24443.99999999997
7889602020,summer,98146,232800.0,265392.0,32592.0
7889601320,summer,98146,111550.0,127166.99999999999,15616.999999999985
3395800455,summer,98146,145500.0,165870.0,20370.0
623049232,summer,98146,111550.0,127166.99999999999,15616.999999999985
6303400965,summer,98146,213400.0,243275.99999999997,29875.99999999997
6303400475,summer,98146,220190.0,251016.59999999998,30826.599999999977
9382200121,summer,98146,181681.0,207116.34,25435.339999999997
7211401975,summer,98146,252200.0,287508.0,35308.0
7211400850,summer,98146,222130.0,253228.19999999998,31098.199999999983
3163600076,summer,98146,147706.75,168385.69499999998,20678.944999999978
9357000230,summer,98146,258990.0,295248.6,36258.59999999998
7211400990,winter,98146,248320.0,283084.8,34764.79999999999
3163600015,winter,98146,151320.0,172504.8,21184.79999999999
1721801591,winter,98146,87251.5,99466.70999999999,12215.209999999992
7832800015,winter,98146,242500.0,276450.0,33950.0
6303401050,winter,98146,128525.0,146518.5,17993.5
1823049144,winter,98146,218250.0,248804.99999999997,30554.99999999997
7520000440,winter,98146,207580.0,236641.19999999998,29061.199999999983
3163600130,winter,98146,227853.0,259752.41999999998,31899.419999999984
6303400290,winter,98146,164900.0,187985.99999999997,23085.99999999997
5147600095,winter,98146,147440.0,168081.59999999998,20641.599999999977
1207200010,winter,98146,237650.0,270921.0,33271.0
7642200095,winter,98146,223100.0,254333.99999999997,31233.99999999997
3395800660,winter,98146,184300.0,210101.99999999997,25801.99999999997
