id,ad_season,zipcode,lat,long,suggested_buy_price,suggested_sell_price,profit
2695600455,winter,98126,47.5304,-122.38,408000.0,456960.00000000006,48960.00000000006
7454000555,winter,98126,47.5145,-122.374,261120.0,292454.4,31334.400000000023
7454000145,winter,98126,47.5168,-122.373,117120.0,131174.40000000002,14054.400000000023
7452500815,winter,98126,47.5188,-122.372,204120.0,228614.40000000002,24494.400000000023
3277801448,winter,98126,47.5434,-122.375,268800.0,301056.0,32256.0
1782500095,winter,98126,47.5265,-122.379,354240.0,396748.80000000005,42508.80000000005
3278606110,winter,98126,47.5455,-122.368,360000.0,403200.00000000006,43200.00000000006
66000070,spring,98126,47.5486,-122.38,302400.0,338688.00000000006,36288.00000000006
4365200860,spring,98126,47.5222,-122.375,369792.0,414167.04000000004,44375.04000000004
2695600505,spring,98126,47.5303,-122.378,383040.0,429004.80000000005,45964.80000000005
1782000160,spring,98126,47.5258,-122.378,342432.0,383523.84,41091.840000000026
3278604400,spring,98126,47.5462,-122.369,273600.0,306432.00000000006,32832.00000000006
2492200435,spring,98126,47.5344,-122.381,373680.0,418521.60000000003,44841.600000000035
5347200160,spring,98126,47.5188,-122.376,225600.0,252672.00000000003,27072.00000000003
7987400356,spring,98126,47.5727,-122.372,244800.0,274176.0,29376.0
9297301015,spring,98126,47.566,-122.373,266192.64,298135.75680000003,31943.116800000018
3277801450,spring,98126,47.5433,-122.375,374400.0,419328.00000000006,44928.00000000006
2349300090,spring,98126,47.5517,-122.381,326400.0,365568.00000000006,39168.00000000006
1782000130,spring,98126,47.525,-122.378,367680.0,411801.60000000003,44121.600000000035
4365200895,spring,98126,47.5216,-122.374,349440.0,391372.80000000005,41932.80000000005
6911700066,spring,98126,47.5769,-122.372,168000.0,188160.00000000003,20160.00000000003
5550300205,spring,98126,47.5287,-122.367,324480.0,363417.60000000003,38937.600000000035
7454000315,spring,98126,47.5158,-122.376,287520.0,322022.4,34502.40000000002
7452500730,spring,98126,47.5208,-122.372,254352.0,284874.24000000005,30522.24000000005
8122600195,spring,98126,47.5357,-122.368,380808.0,426504.96,45696.96000000002
7312900060,spring,98126,47.5534,-122.375,225600.0,252672.00000000003,27072.00000000003
4363700200,spring,98126,47.5305,-122.371,182400.0,204288.00000000003,21888.00000000003
7454000875,spring,98126,47.5151,-122.372,287040.0,321484.80000000005,34444.80000000005
5347200070,spring,98126,47.5194,-122.376,325440.0,364492.80000000005,39052.80000000005
3277801646,spring,98126,47.5445,-122.376,228480.0,255897.60000000003,27417.600000000035
3278602190,spring,98126,47.5481,-122.374,336000.0,376320.00000000006,40320.00000000006
5347200162,spring,98126,47.5188,-122.376,201600.0,225792.00000000003,24192.00000000003
4365200186,spring,98126,47.5232,-122.375,243360.0,272563.2,29203.20000000001
9358000650,spring,98126,47.5671,-122.37,383952.0,430026.24000000005,46074.24000000005
9284801165,spring,98126,47.5523,-122.372,302400.0,338688.00000000006,36288.00000000006
4364700730,spring,98126,47.5261,-122.374,268800.0,301056.0,32256.0
9297301520,spring,98126,47.5657,-122.376,393600.0,440832.00000000006,47232.00000000006
3874900205,spring,98126,47.5459,-122.379,363369.6,406973.952,43604.35200000001
1394300005,spring,98126,47.55,-122.379,346828.8,388448.25600000005,41619.456000000064
7454000585,spring,98126,47.5155,-122.374,277440.0,310732.80000000005,33292.80000000005
1725800280,spring,98126,47.5546,-122.377,358080.0,401049.60000000003,42969.600000000035
8122600020,spring,98126,47.5384,-122.37,192000.0,215040.00000000003,23040.00000000003
9358000780,spring,98126,47.5674,-122.367,264000.0,295680.0,31680.0
1393800005,spring,98126,47.5467,-122.377,340800.0,381696.00000000006,40896.00000000006
3278602660,spring,98126,47.5472,-122.372,186240.0,208588.80000000002,22348.800000000017
9358001732,spring,98126,47.566,-122.366,384000.0,430080.00000000006,46080.00000000006
2695600005,spring,98126,47.5319,-122.382,312000.0,349440.00000000006,37440.00000000006
2324039077,spring,98126,47.5478,-122.377,293760.0,329011.2,35251.20000000001
1781500180,spring,98126,47.5275,-122.381,374400.0,419328.00000000006,44928.00000000006
3278605570,spring,98126,47.5458,-122.369,348000.0,389760.00000000006,41760.00000000006
3277801417,spring,98126,47.5443,-122.375,327360.0,366643.2,39283.20000000001
3277801586,spring,98126,47.543,-122.375,364800.0,408576.00000000006,43776.00000000006
3278600670,spring,98126,47.5494,-122.372,225600.0,252672.00000000003,27072.00000000003
3278606050,spring,98126,47.5459,-122.368,348000.0,389760.00000000006,41760.00000000006
3278612450,spring,98126,47.5436,-122.369,375360.0,420403.2,45043.20000000001
3278605550,spring,98126,47.5458,-122.369,350400.0,392448.00000000006,42048.00000000006
3278600750,spring,98126,47.549,-122.372,240000.0,268800.0,28800.0
7453000070,summer,98126,47.5186,-122.374,264000.0,295680.0,31680.0
3278600240,summer,98126,47.5496,-122.373,357600.0,400512.00000000006,42912.00000000006
1932300075,summer,98126,47.5326,-122.376,235200.0,263424.0,28224.0
3278600710,summer,98126,47.5492,-122.372,192000.0,215040.00000000003,23040.00000000003
2695600070,summer,98126,47.5315,-122.38,331200.0,370944.00000000006,39744.00000000006
7452500045,summer,98126,47.5186,-122.375,225600.0,252672.00000000003,27072.00000000003
4364700105,summer,98126,47.5281,-122.375,316800.0,354816.00000000006,38016.00000000006
7454000030,summer,98126,47.5172,-122.375,240000.0,268800.0,28800.0
3278601940,summer,98126,47.548,-122.375,335952.0,376266.24000000005,40314.24000000005
1781500435,summer,98126,47.5256,-122.38,249600.0,279552.0,29952.0
123039633,summer,98126,47.5137,-122.37,345552.0,387018.24000000005,41466.24000000005
5347200060,summer,98126,47.5196,-122.376,268800.0,301056.0,32256.0
2235000015,summer,98126,47.5425,-122.376,250176.0,280197.12000000005,30021.120000000054
2492200956,summer,98126,47.5338,-122.381,345600.0,387072.00000000006,41472.00000000006
7454000605,summer,98126,47.5161,-122.374,267840.0,299980.80000000005,32140.800000000047
9285800345,summer,98126,47.57,-122.38,307200.0,344064.00000000006,36864.00000000006
8122100595,summer,98126,47.5375,-122.374,204192.0,228695.04,24503.040000000008
9284801845,summer,98126,47.5512,-122.371,339840.0,380620.80000000005,40780.80000000005
9109000050,summer,98126,47.5196,-122.371,264000.0,295680.0,31680.0
9284802045,summer,98126,47.5518,-122.37,331200.0,370944.00000000006,39744.00000000006
7452500285,summer,98126,47.5195,-122.374,268800.0,301056.0,32256.0
7312400325,summer,98126,47.551,-122.376,264000.0,295680.0,31680.0
9842300540,summer,98126,47.5296,-122.379,325440.0,364492.80000000005,39052.80000000005
7452500770,summer,98126,47.5201,-122.372,256800.0,287616.0,30816.0
1782500035,summer,98126,47.5274,-122.379,342720.0,383846.4,41126.40000000002
7452500365,summer,98126,47.52,-122.374,297600.0,333312.00000000006,35712.00000000006
8122100835,summer,98126,47.5387,-122.371,175680.0,196761.6,21081.600000000006
1782000085,summer,98126,47.5258,-122.377,336000.0,376320.00000000006,40320.00000000006
66000265,summer,98126,47.5478,-122.381,355200.0,397824.00000000006,42624.00000000006
7452500565,summer,98126,47.5188,-122.373,249600.0,279552.0,29952.0
4364200075,summer,98126,47.5312,-122.375,288000.0,322560.00000000006,34560.00000000006
7987400316,summer,98126,47.5732,-122.372,244800.0,274176.0,29376.0
9284800844,summer,98126,47.553,-122.37,297600.0,333312.00000000006,35712.00000000006
4364700875,summer,98126,47.5256,-122.375,228001.92,255362.15040000004,27360.23040000003
4364700885,summer,98126,47.5255,-122.374,311952.0,349386.24000000005,37434.24000000005
5347200220,summer,98126,47.5176,-122.376,216000.0,241920.00000000003,25920.00000000003
3278600760,summer,98126,47.549,-122.372,331200.0,370944.00000000006,39744.00000000006
8122100650,summer,98126,47.5387,-122.374,303360.0,339763.2,36403.20000000001
3277800845,summer,98126,47.5448,-122.375,355200.0,397824.00000000006,42624.00000000006
8122101440,summer,98126,47.5359,-122.367,312000.0,349440.00000000006,37440.00000000006
4364700595,summer,98126,47.525,-122.371,319680.0,358041.60000000003,38361.600000000035
9842300095,summer,98126,47.5297,-122.381,350400.0,392448.00000000006,42048.00000000006
4365200425,summer,98126,47.5245,-122.371,336000.0,376320.00000000006,40320.00000000006
2492201005,summer,98126,47.5337,-122.379,312000.0,349440.00000000006,37440.00000000006
1781500385,summer,98126,47.5259,-122.38,284640.0,318796.80000000005,34156.80000000005
3278604510,summer,98126,47.5455,-122.371,349440.0,391372.80000000005,41932.80000000005
3277801431,summer,98126,47.5439,-122.375,257760.0,288691.2,30931.20000000001
5347200179,summer,98126,47.5183,-122.376,259200.0,290304.0,31104.0
3278606200,summer,98126,47.545,-122.368,363840.0,407500.80000000005,43660.80000000005
3278612370,summer,98126,47.5444,-122.369,335904.0,376212.48000000004,40308.48000000004
3278612570,summer,98126,47.5441,-122.369,282240.0,316108.80000000005,33868.80000000005
3278600680,summer,98126,47.5493,-122.372,225600.0,252672.00000000003,27072.00000000003
3277800823,summer,98126,47.5455,-122.375,313920.0,351590.4,37670.40000000002
8150100045,fall,98126,47.5308,-122.376,201600.0,225792.00000000003,24192.00000000003
8122101146,fall,98126,47.5376,-122.371,307200.0,344064.00000000006,36864.00000000006
7452500340,fall,98126,47.5209,-122.374,254400.0,284928.0,30528.0
3278602670,fall,98126,47.5473,-122.371,210720.0,236006.40000000002,25286.400000000023
7452500315,fall,98126,47.5202,-122.373,273600.0,306432.00000000006,32832.00000000006
4364700805,fall,98126,47.5249,-122.373,302400.0,338688.00000000006,36288.00000000006
8122600245,fall,98126,47.5378,-122.369,344640.0,385996.80000000005,41356.80000000005
4364700600,fall,98126,47.5249,-122.37,207360.0,232243.2,24883.20000000001
3278602490,fall,98126,47.548,-122.373,350400.0,392448.00000000006,42048.00000000006
9297301055,fall,98126,47.5669,-122.372,348480.0,390297.60000000003,41817.600000000035
2695600195,fall,98126,47.5314,-122.378,364320.0,408038.4,43718.40000000002
2695600375,fall,98126,47.5311,-122.38,339840.0,380620.80000000005,40780.80000000005
8128700005,fall,98126,47.5317,-122.37,239040.0,267724.80000000005,28684.800000000047
952004725,fall,98126,47.5642,-122.379,268800.0,301056.0,32256.0
9358002232,fall,98126,47.5653,-122.369,364800.0,408576.00000000006,43776.00000000006
7452500190,fall,98126,47.5194,-122.375,331200.0,370944.00000000006,39744.00000000006
1782000180,fall,98126,47.5259,-122.379,336000.0,376320.00000000006,40320.00000000006
293000145,fall,98126,47.5328,-122.379,240000.0,268800.0,28800.0
952004570,fall,98126,47.5642,-122.378,307200.0,344064.00000000006,36864.00000000006
4319200620,fall,98126,47.5365,-122.378,225600.0,252672.00000000003,27072.00000000003
4364700165,fall,98126,47.5271,-122.375,239904.0,268692.48000000004,28788.48000000004
9285800801,fall,98126,47.5686,-122.378,349920.0,391910.4,41990.40000000002
3278602170,fall,98126,47.5482,-122.374,333120.0,373094.4,39974.40000000002
8122600165,fall,98126,47.5365,-122.368,262080.0,293529.60000000003,31449.600000000035
4365200505,fall,98126,47.5232,-122.371,339840.0,380620.80000000005,40780.80000000005
7454000990,fall,98126,47.5151,-122.372,292752.0,327882.24000000005,35130.24000000005
9269200520,fall,98126,47.5342,-122.373,297600.0,333312.00000000006,35712.00000000006
4364700990,fall,98126,47.5255,-122.376,321600.0,360192.00000000006,38592.00000000006
8122100392,fall,98126,47.5368,-122.374,280800.0,314496.00000000006,33696.00000000006
3277800729,fall,98126,47.5459,-122.376,264000.0,295680.0,31680.0
3095000040,fall,98126,47.5565,-122.377,302400.0,338688.00000000006,36288.00000000006
5550300175,fall,98126,47.5286,-122.368,273600.0,306432.00000000006,32832.00000000006
4365200555,fall,98126,47.5222,-122.37,360000.0,403200.00000000006,43200.00000000006
9505100035,fall,98126,47.5158,-122.378,192000.0,215040.00000000003,23040.00000000003
1121000095,fall,98126,47.5421,-122.378,307200.0,344064.00000000006,36864.00000000006
2695600130,fall,98126,47.5318,-122.379,340800.0,381696.00000000006,40896.00000000006
3278602040,fall,98126,47.548,-122.375,332640.0,372556.80000000005,39916.80000000005
8150100265,fall,98126,47.5292,-122.376,244800.0,274176.0,29376.0
9269200650,fall,98126,47.5352,-122.371,301440.0,337612.80000000005,36172.80000000005
5347200165,fall,98126,47.5187,-122.377,254400.0,284928.0,30528.0
2492200256,fall,98126,47.5351,-122.381,343200.0,384384.00000000006,41184.00000000006
9297300750,fall,98126,47.5654,-122.372,340800.0,381696.00000000006,40896.00000000006
9358001422,fall,98126,47.5664,-122.369,321600.0,360192.00000000006,38592.00000000006
3278605590,fall,98126,47.5458,-122.369,360000.0,403200.00000000006,43200.00000000006
3277801411,fall,98126,47.5444,-122.375,336000.0,376320.00000000006,40320.00000000006
1875500060,summer,98019,47.7277,-121.962,395000.0,458199.99999999994,63199.99999999994
2130702270,summer,98019,47.7425,-121.981,234000.0,271440.0,37440.0
2619950490,summer,98019,47.7342,-121.968,335000.0,388600.0,53600.0
3026079031,summer,98019,47.7149,-121.96,211000.0,244759.99999999997,33759.99999999997
1558500100,summer,98019,47.7458,-121.977,360000.0,417600.0,57600.0
1626079066,summer,98019,47.7378,-121.912,290000.0,336400.0,46400.0
4047200265,summer,98019,47.7728,-121.9,325000.0,377000.0,52000.0
9526500080,summer,98019,47.7408,-121.974,337000.0,390920.0,53920.0
7349800780,summer,98019,47.7595,-121.473,175000.0,203000.0,28000.0
255550190,summer,98019,47.7453,-121.984,350000.0,406000.0,56000.0
112900020,summer,98019,47.7362,-121.967,300000.0,348000.0,48000.0
3820350120,summer,98019,47.7349,-121.986,310000.0,359600.0,49600.0
3793400360,summer,98019,47.7256,-121.97,380600.0,441495.99999999994,60895.99999999994
2026079055,summer,98019,47.7205,-121.93,380000.0,440799.99999999994,60799.99999999994
4047200135,summer,98019,47.7718,-121.904,289275.0,335559.0,46284.0
2619950400,summer,98019,47.7338,-121.966,396800.0,460287.99999999994,63487.99999999994
2131200885,summer,98019,47.741,-121.979,360000.0,417600.0,57600.0
3820350140,summer,98019,47.7344,-121.986,300000.0,348000.0,48000.0
2129700142,summer,98019,47.7242,-121.951,201000.0,233159.99999999997,32159.99999999997
2131200925,summer,98019,47.741,-121.978,331292.0,384298.72,53006.71999999997
3782400190,summer,98019,47.7327,-121.982,329500.0,382220.0,52720.0
2133010290,summer,98019,47.73,-121.969,398000.0,461679.99999999994,63679.99999999994
2131700900,summer,98019,47.7391,-121.982,283700.0,329092.0,45392.0
112900110,summer,98019,47.736,-121.965,345000.0,400200.0,55200.0
4047200820,summer,98019,47.7656,-121.905,250000.0,290000.0,40000.0
1776460140,summer,98019,47.7329,-121.976,395000.0,458199.99999999994,63199.99999999994
9429400170,summer,98019,47.7442,-121.984,309620.0,359159.19999999995,49539.19999999995
255550070,summer,98019,47.7457,-121.985,330675.0,383583.0,52908.0
255550100,summer,98019,47.7453,-121.985,326000.0,378160.0,52160.0
8724300030,winter,98019,47.7318,-121.982,355000.0,411800.0,56800.0
1326069191,winter,98019,47.7347,-121.976,334000.0,387440.0,53440.0
2326079039,winter,98019,47.7216,-121.883,362000.0,419920.0,57920.0
2131701240,winter,98019,47.7364,-121.981,349950.0,405942.0,55992.0
1518000080,winter,98019,47.7364,-121.969,325000.0,377000.0,52000.0
2133020020,winter,98019,47.7317,-121.964,372000.0,431519.99999999994,59519.99999999994
1518000290,winter,98019,47.7367,-121.969,325000.0,377000.0,52000.0
2131701020,winter,98019,47.7383,-121.983,317000.0,367720.0,50720.0
1402810150,winter,98019,47.7341,-121.976,315500.0,365980.0,50480.0
1875500040,winter,98019,47.7278,-121.963,330000.0,382800.0,52800.0
7326200110,winter,98019,47.7373,-121.966,324000.0,375840.0,51840.0
4047200580,winter,98019,47.7698,-121.896,265000.0,307400.0,42400.0
1518000230,winter,98019,47.7368,-121.968,315000.0,365400.0,50400.0
2130701535,winter,98019,47.7421,-121.982,279900.0,324684.0,44784.0
1559900140,winter,98019,47.7466,-121.979,350000.0,406000.0,56000.0
2132200230,winter,98019,47.7451,-121.98,325000.0,377000.0,52000.0
1326069151,winter,98019,47.7355,-121.982,260000.0,301600.0,41600.0
1559900110,winter,98019,47.7471,-121.979,325000.0,377000.0,52000.0
4047200695,spring,98019,47.7736,-121.901,330000.0,382800.0,52800.0
2619950350,spring,98019,47.7336,-121.965,403000.0,467479.99999999994,64479.99999999994
826079094,spring,98019,47.7576,-121.934,330000.0,382800.0,52800.0
1559900200,spring,98019,47.7462,-121.98,382000.0,443119.99999999994,61119.99999999994
2130702205,spring,98019,47.7429,-121.981,390000.0,452399.99999999994,62399.99999999994
1549500370,spring,98019,47.7534,-121.912,210000.0,243599.99999999997,33599.99999999997
2129700320,spring,98019,47.7182,-121.956,250000.0,290000.0,40000.0
2126079046,spring,98019,47.7224,-121.926,390000.0,452399.99999999994,62399.99999999994
4047200850,spring,98019,47.767,-121.903,387000.0,448919.99999999994,61919.99999999994
2130702350,spring,98019,47.7433,-121.982,364950.0,423341.99999999994,58391.99999999994
1326069188,spring,98019,47.7345,-121.977,350000.0,406000.0,56000.0
2131200766,spring,98019,47.7413,-121.979,307000.0,356120.0,49120.0
3820350020,spring,98019,47.735,-121.985,359950.0,417542.0,57592.0
2130410050,spring,98019,47.7378,-121.977,287000.0,332920.0,45920.0
2130700860,spring,98019,47.7403,-121.984,375000.0,434999.99999999994,59999.99999999994
255550270,spring,98019,47.7453,-121.984,350000.0,406000.0,56000.0
7326200030,spring,98019,47.737,-121.967,350000.0,406000.0,56000.0
1402810140,spring,98019,47.7341,-121.976,300000.0,348000.0,48000.0
1558100398,spring,98019,47.7624,-121.93,350000.0,406000.0,56000.0
2130200160,spring,98019,47.7313,-121.971,325000.0,377000.0,52000.0
3782400040,spring,98019,47.7341,-121.981,396000.0,459359.99999999994,63359.99999999994
4047200950,spring,98019,47.7659,-121.899,265000.0,307400.0,42400.0
6672920050,spring,98019,47.7267,-121.966,400000.0,463999.99999999994,63999.99999999994
2131701410,spring,98019,47.7372,-121.981,299950.0,347942.0,47992.0
226109056,spring,98019,47.7654,-121.48,170000.0,197200.0,27200.0
4047200655,spring,98019,47.7731,-121.897,336900.0,390804.0,53904.0
782700120,spring,98019,47.7077,-121.914,334200.0,387672.0,53472.0
6672920150,spring,98019,47.7279,-121.967,330000.0,382800.0,52800.0
2426069085,spring,98019,47.7315,-121.972,322500.0,374100.0,51600.0
3782760040,spring,98019,47.7348,-121.966,402500.0,466899.99999999994,64399.99999999994
782700150,spring,98019,47.7078,-121.915,328000.0,380480.0,52480.0
9429400060,spring,98019,47.7447,-121.984,377000.0,437319.99999999994,60319.99999999994
2130702075,fall,98019,47.7422,-121.981,316000.0,366560.0,50560.0
3820350070,fall,98019,47.7351,-121.985,349950.0,405942.0,55992.0
3820350050,fall,98019,47.7346,-121.985,330000.0,382800.0,52800.0
1559900080,fall,98019,47.7468,-121.98,289200.0,335472.0,46272.0
255550230,fall,98019,47.7456,-121.984,299950.0,347942.0,47992.0
1518000070,fall,98019,47.7364,-121.969,355000.0,411800.0,56800.0
255550150,fall,98019,47.745,-121.984,352000.0,408320.0,56320.0
2131200065,fall,98019,47.7436,-121.979,265800.0,308328.0,42528.0
3782760280,fall,98019,47.7344,-121.965,366000.0,424559.99999999994,58559.99999999994
2129700525,fall,98019,47.725,-121.967,322000.0,373520.0,51520.0
4047200825,fall,98019,47.7652,-121.903,400000.0,463999.99999999994,63999.99999999994
2130400150,fall,98019,47.7382,-121.98,340000.0,394400.0,54400.0
6865200140,spring,98103,47.6648,-122.343,460750.0,506825.00000000006,46075.00000000006
3797001895,spring,98103,47.6846,-122.345,456950.0,502645.00000000006,45695.00000000006
6865200444,spring,98103,47.6634,-122.34,504450.0,554895.0,50445.0
789000550,spring,98103,47.6969,-122.35,394250.0,433675.00000000006,39425.00000000006
9521101221,spring,98103,47.6637,-122.346,462887.5,509176.25000000006,46288.75000000006
4083800340,spring,98103,47.6647,-122.337,438900.0,482790.00000000006,43890.00000000006
1529300160,spring,98103,47.6988,-122.354,384750.0,423225.00000000006,38475.00000000006
3797000830,spring,98103,47.686,-122.346,403750.0,444125.00000000006,40375.00000000006
9465200181,spring,98103,47.6944,-122.355,451250.0,496375.00000000006,45125.00000000006
5540800100,spring,98103,47.6947,-122.346,232750.0,256025.00000000003,23275.00000000003
5511600245,spring,98103,47.6842,-122.344,332500.0,365750.00000000006,33250.00000000006
1994200031,spring,98103,47.6874,-122.336,427500.0,470250.00000000006,42750.00000000006
9521100586,spring,98103,47.6619,-122.351,455050.0,500555.00000000006,45505.00000000006
2919201095,spring,98103,47.6896,-122.357,513000.0,564300.0,51300.0
9521100855,spring,98103,47.6617,-122.349,418000.0,459800.00000000006,41800.00000000006
4459800100,spring,98103,47.6903,-122.34,370500.0,407550.00000000006,37050.00000000006
2917200615,spring,98103,47.7001,-122.351,462365.0,508601.50000000006,46236.50000000006
6046401105,spring,98103,47.6911,-122.348,427500.0,470250.00000000006,42750.00000000006
1972200660,spring,98103,47.6524,-122.353,441750.0,485925.00000000006,44175.00000000006
6430500010,spring,98103,47.6872,-122.35,519650.0,571615.0,51965.0
1972202005,spring,98103,47.6526,-122.345,451250.0,496375.00000000006,45125.00000000006
9521100280,spring,98103,47.6619,-122.352,456000.0,501600.00000000006,45600.00000000006
1324300091,spring,98103,47.6546,-122.356,351500.0,386650.00000000006,35150.00000000006
1972201856,spring,98103,47.654,-122.346,499700.0,549670.0,49970.0
6431500280,spring,98103,47.6914,-122.352,373350.0,410685.00000000006,37335.00000000006
993001330,spring,98103,47.6916,-122.34,385795.0,424374.50000000006,38579.50000000006
9521100585,spring,98103,47.6619,-122.351,474952.5,522447.75000000006,47495.25000000006
6813600415,spring,98103,47.6896,-122.331,489250.0,538175.0,48925.0
6749700031,spring,98103,47.6977,-122.349,327750.0,360525.00000000006,32775.00000000006
1529300115,spring,98103,47.6994,-122.354,432250.0,475475.00000000006,43225.00000000006
6046400755,spring,98103,47.6915,-122.345,451250.0,496375.00000000006,45125.00000000006
4310701577,spring,98103,47.6981,-122.34,362900.0,399190.00000000006,36290.00000000006
917000300,spring,98103,47.6872,-122.344,429400.0,472340.00000000006,42940.00000000006
6046401030,spring,98103,47.6911,-122.347,410875.0,451962.50000000006,41087.50000000006
4310701575,spring,98103,47.6981,-122.34,407550.0,448305.00000000006,40755.00000000006
1931300688,spring,98103,47.6569,-122.346,506350.0,556985.0,50635.0
2917200085,spring,98103,47.7007,-122.354,332500.0,365750.00000000006,33250.00000000006
6865200831,spring,98103,47.6623,-122.339,451250.0,496375.00000000006,45125.00000000006
1972200751,spring,98103,47.6531,-122.352,460750.0,506825.00000000006,46075.00000000006
3626039250,spring,98103,47.698,-122.357,268850.0,295735.0,26885.0
5694501195,spring,98103,47.6597,-122.345,416670.0,458337.00000000006,41667.00000000006
6431000196,spring,98103,47.689,-122.347,493050.0,542355.0,49305.0
8021700030,spring,98103,47.694,-122.332,352450.0,387695.00000000006,35245.00000000006
6749700117,spring,98103,47.6972,-122.349,332500.0,365750.00000000006,33250.00000000006
263000325,spring,98103,47.698,-122.349,331550.0,364705.00000000006,33155.00000000006
3362401935,spring,98103,47.6798,-122.348,521550.0,573705.0,52155.0
9136103027,spring,98103,47.6653,-122.338,422750.0,465025.00000000006,42275.00000000006
9523100458,spring,98103,47.6654,-122.355,521550.0,573705.0,52155.0
263000155,spring,98103,47.6994,-122.347,397100.0,436810.00000000006,39710.00000000006
9266701085,spring,98103,47.6926,-122.346,389452.5,428397.75000000006,38945.25000000006
625049281,spring,98103,47.686,-122.341,508250.0,559075.0,50825.0
2917200365,spring,98103,47.7008,-122.352,423162.3,465478.53,42316.23000000004
3797000035,spring,98103,47.6867,-122.345,408500.0,449350.00000000006,40850.00000000006
1931300870,spring,98103,47.6565,-122.348,337250.0,370975.00000000006,33725.00000000006
9266700175,spring,98103,47.694,-122.346,394250.0,433675.00000000006,39425.00000000006
3626039268,spring,98103,47.6958,-122.357,513000.0,564300.0,51300.0
1972202320,spring,98103,47.6506,-122.346,361000.0,397100.00000000006,36100.00000000006
3126049415,spring,98103,47.6965,-122.35,368600.0,405460.00000000006,36860.00000000006
9482700440,spring,98103,47.6831,-122.343,506350.0,556985.0,50635.0
9267200345,spring,98103,47.6962,-122.342,324900.0,357390.0,32490.0
6431500122,spring,98103,47.6931,-122.352,494000.0,543400.0,49400.0
6430000275,spring,98103,47.6872,-122.349,460750.0,506825.00000000006,46075.00000000006
1972200698,spring,98103,47.6534,-122.353,451060.0,496166.00000000006,45106.00000000006
6046401300,spring,98103,47.6911,-122.35,406600.0,447260.00000000006,40660.00000000006
9266700845,spring,98103,47.6932,-122.346,308750.0,339625.0,30875.0
1931300850,spring,98103,47.6576,-122.348,405650.0,446215.00000000006,40565.00000000006
2917200475,spring,98103,47.7005,-122.352,408500.0,449350.00000000006,40850.00000000006
9550200650,spring,98103,47.6653,-122.333,474050.0,521455.00000000006,47405.00000000006
1994200040,spring,98103,47.6875,-122.336,511100.0,562210.0,51110.0
3126049517,spring,98103,47.6961,-122.341,392777.5,432055.25000000006,39277.75000000006
1972201161,spring,98103,47.654,-122.35,413250.0,454575.00000000006,41325.00000000006
993002177,spring,98103,47.6908,-122.341,327750.0,360525.00000000006,32775.00000000006
4340610040,spring,98103,47.697,-122.347,296875.0,326562.5,29687.5
6749700004,spring,98103,47.6974,-122.349,276450.0,304095.0,27645.0
1048000060,spring,98103,47.6488,-122.334,515850.0,567435.0,51585.0
1972201963,spring,98103,47.6533,-122.346,497752.5,547527.75,49775.25
9267200226,spring,98103,47.6965,-122.342,414304.5,455734.95,41430.45000000001
263000253,spring,98103,47.6989,-122.346,361000.0,397100.00000000006,36100.00000000006
3362400432,spring,98103,47.6823,-122.347,520125.0,572137.5,52012.5
993000307,spring,98103,47.6934,-122.342,342000.0,376200.00000000006,34200.00000000006
4310703083,spring,98103,47.6972,-122.341,337250.0,370975.00000000006,33725.00000000006
1931300308,spring,98103,47.6543,-122.345,475000.0,522500.00000000006,47500.00000000006
1972200259,spring,98103,47.6534,-122.356,403750.0,444125.00000000006,40375.00000000006
4310701421,spring,98103,47.6994,-122.341,332500.0,365750.00000000006,33250.00000000006
6749700002,spring,98103,47.6973,-122.35,357200.0,392920.00000000006,35720.00000000006
3126049500,spring,98103,47.6961,-122.349,341050.0,375155.00000000006,34105.00000000006
1931300977,spring,98103,47.6558,-122.348,475000.0,522500.00000000006,47500.00000000006
993002108,spring,98103,47.6907,-122.342,379995.25,417994.775,37999.52500000002
993000327,spring,98103,47.6937,-122.342,351452.5,386597.75000000006,35145.25000000006
993001563,spring,98103,47.6914,-122.343,337250.0,370975.00000000006,33725.00000000006
3362401763,spring,98103,47.6801,-122.348,419662.5,461628.75000000006,41966.25000000006
9266700190,spring,98103,47.6938,-122.347,232750.0,256025.00000000003,23275.00000000003
9521100301,spring,98103,47.6619,-122.352,322952.5,355247.75,32295.25
9521100214,spring,98103,47.6625,-122.352,432250.0,475475.00000000006,43225.00000000006
9523100712,spring,98103,47.6683,-122.355,460750.0,506825.00000000006,46075.00000000006
4310702838,spring,98103,47.6965,-122.34,356250.0,391875.00000000006,35625.00000000006
9521100866,spring,98103,47.6617,-122.349,457900.0,503690.00000000006,45790.00000000006
1931300412,spring,98103,47.6542,-122.346,451250.0,496375.00000000006,45125.00000000006
263000018,spring,98103,47.6993,-122.346,342000.0,376200.00000000006,34200.00000000006
3797000295,winter,98103,47.6868,-122.349,467400.0,514140.00000000006,46740.00000000006
4310702775,winter,98103,47.6972,-122.341,266000.0,292600.0,26600.0
7821200307,winter,98103,47.6609,-122.343,489250.0,538175.0,48925.0
3797001815,winter,98103,47.6842,-122.348,505875.0,556462.5,50587.5
5540800130,winter,98103,47.6947,-122.346,425125.0,467637.50000000006,42512.50000000006
6815100095,winter,98103,47.6854,-122.329,484500.0,532950.0,48450.0
9524100050,winter,98103,47.6958,-122.343,342000.0,376200.00000000006,34200.00000000006
