id,date,zipcode,median_price_zipcode_season,asked_price,buy_suggestion,suggested_buy_price
1819800042,2014-11-14,98107,502500.0,460000.0,Yes,446200.0
2516000515,2014-12-18,98107,502500.0,623500.0,No,Not suggested
7986400265,2014-10-29,98107,502500.0,770000.0,No,Not suggested
7518501822,2014-10-17,98107,502500.0,469000.0,Yes,454930.0
8673400141,2014-10-15,98107,502500.0,473000.0,Yes,458810.0
1225039052,2014-11-12,98107,502500.0,465000.0,Yes,451050.0
9530100921,2014-10-27,98107,502500.0,483000.0,Yes,468510.0
476000118,2014-12-12,98107,502500.0,479950.0,Yes,465551.5
2767601311,2014-10-24,98107,502500.0,445000.0,Yes,431650.0
2767704252,2014-11-03,98107,502500.0,478000.0,Yes,463660.0
2768301357,2014-10-01,98107,502500.0,500000.0,Yes,485000.0
2768200209,2014-10-06,98107,502500.0,529950.0,No,Not suggested
2767600985,2014-12-04,98107,502500.0,529950.0,No,Not suggested
2767704649,2014-09-29,98107,502500.0,425000.0,Yes,412250.0
170000060,2014-10-08,98107,502500.0,1200000.0,No,Not suggested
2767604212,2014-10-29,98107,502500.0,452000.0,Yes,438440.0
2768301476,2014-11-24,98107,502500.0,495000.0,Yes,480150.0
2768100206,2014-10-01,98107,502500.0,440000.0,Yes,426800.0
476000017,2014-10-03,98107,502500.0,553000.0,No,Not suggested
2767604724,2014-10-15,98107,502500.0,505000.0,No,Not suggested
9297300055,2015-01-24,98126,435000.0,650000.0,No,Not suggested
952000055,2015-02-06,98126,435000.0,530000.0,No,Not suggested
7454000295,2015-01-30,98126,435000.0,245000.0,Yes,235200.0
8150100240,2015-02-18,98126,435000.0,265000.0,Yes,254400.0
7454000110,2015-01-27,98126,435000.0,202000.0,Yes,193920.0
9358001566,2015-02-13,98126,435000.0,400000.0,Yes,384000.0
9842300485,2015-03-11,98126,435000.0,380000.0,Yes,364800.0
952003350,2015-02-04,98126,435000.0,507250.0,No,Not suggested
3278602760,2015-02-03,98126,435000.0,369900.0,Yes,355104.0
952003585,2015-02-09,98126,435000.0,866500.0,No,Not suggested
9275702350,2014-12-22,98126,435000.0,790000.0,No,Not suggested
9358002305,2015-03-13,98126,435000.0,430000.0,Yes,412800.0
952004745,2015-03-04,98126,435000.0,400800.0,Yes,384768.0
9285800590,2015-03-09,98126,435000.0,565000.0,No,Not suggested
4319200820,2015-01-22,98126,435000.0,333000.0,Yes,319680.0
5166700050,2015-02-11,98126,435000.0,600000.0,No,Not suggested
9297301495,2015-02-03,98126,435000.0,440000.0,No,Not suggested
9358002375,2015-03-05,98126,435000.0,420000.0,Yes,403200.0
3624039073,2015-03-19,98126,435000.0,299950.0,Yes,287952.0
5347200175,2015-03-19,98126,435000.0,299800.0,Yes,287808.0
7452500530,2015-02-19,98126,435000.0,250000.0,Yes,240000.0
9358001590,2015-03-03,98126,435000.0,340000.0,Yes,326400.0
4364200015,2015-01-09,98126,435000.0,335000.0,Yes,321600.0
4365200520,2015-03-12,98126,435000.0,490000.0,No,Not suggested
4364200125,2015-01-29,98126,435000.0,530000.0,No,Not suggested
7312400030,2015-01-30,98126,435000.0,442000.0,No,Not suggested
2491200955,2014-12-29,98126,435000.0,530000.0,No,Not suggested
9275702405,2015-01-14,98126,435000.0,1015000.0,No,Not suggested
4321200580,2015-01-25,98126,435000.0,575000.0,No,Not suggested
4365200620,2015-03-12,98126,435000.0,394000.0,Yes,378240.0
2695600455,2015-01-28,98126,435000.0,425000.0,Yes,408000.0
7454000555,2015-01-13,98126,435000.0,272000.0,Yes,261120.0
1781500220,2015-01-31,98126,435000.0,690000.0,No,Not suggested
7454000145,2015-03-06,98126,435000.0,122000.0,Yes,117120.0
2489200230,2015-03-11,98126,435000.0,756100.0,No,Not suggested
7645900355,2015-03-13,98126,435000.0,850000.0,No,Not suggested
7452500815,2015-03-10,98126,435000.0,212625.0,Yes,204120.0
3277801448,2015-03-12,98126,435000.0,280000.0,Yes,268800.0
6332000050,2015-01-21,98126,435000.0,464000.0,No,Not suggested
1782500095,2015-03-09,98126,435000.0,369000.0,Yes,354240.0
1504800050,2015-03-12,98126,435000.0,750000.0,No,Not suggested
9284801100,2015-01-05,98126,435000.0,317000.0,No,Not suggested
6126601380,2015-02-22,98126,435000.0,490000.0,No,Not suggested
2858600083,2014-12-22,98126,435000.0,550000.0,No,Not suggested
3278600900,2014-12-31,98126,435000.0,443000.0,No,Not suggested
3278606110,2015-01-08,98126,435000.0,375000.0,Yes,360000.0
7628700050,2015-03-09,98126,435000.0,775000.0,No,Not suggested
3874900085,2015-02-27,98126,435000.0,715000.0,No,Not suggested
8123100045,2015-04-14,98126,411500.0,470000.0,No,Not suggested
66000070,2015-04-06,98126,411500.0,315000.0,Yes,302400.0
2324039036,2015-04-03,98126,411500.0,597500.0,No,Not suggested
4365200860,2014-06-06,98126,411500.0,385200.0,Yes,369792.0
9297301580,2014-05-16,98126,411500.0,451000.0,No,Not suggested
2695600505,2015-04-13,98126,411500.0,399000.0,Yes,383040.0
1782000160,2014-05-30,98126,411500.0,356700.0,Yes,342432.0
3278604400,2014-06-02,98126,411500.0,285000.0,Yes,273600.0
5166700055,2015-05-04,98126,411500.0,645000.0,No,Not suggested
2492200435,2014-06-06,98126,411500.0,389250.0,Yes,373680.0
2492200335,2015-04-23,98126,411500.0,901000.0,No,Not suggested
4319200505,2014-06-17,98126,411500.0,560000.0,No,Not suggested
5347200160,2014-05-12,98126,411500.0,235000.0,Yes,225600.0
8701600510,2015-04-14,98126,411500.0,700000.0,No,Not suggested
123039313,2015-04-10,98126,411500.0,425000.0,No,Not suggested
7987400356,2014-05-12,98126,411500.0,255000.0,Yes,244800.0
9297301015,2015-04-08,98126,411500.0,277284.0,Yes,266192.64
3277801450,2015-04-15,98126,411500.0,390000.0,Yes,374400.0
952004875,2014-06-02,98126,411500.0,661000.0,No,Not suggested
2349300090,2014-05-16,98126,411500.0,340000.0,Yes,326400.0
3874900090,2015-03-26,98126,411500.0,448000.0,No,Not suggested
8122100130,2014-06-18,98126,411500.0,415000.0,No,Not suggested
1782000130,2014-05-23,98126,411500.0,383000.0,Yes,367680.0
4365200895,2015-04-17,98126,411500.0,364000.0,Yes,349440.0
2824600290,2015-04-03,98126,411500.0,605000.0,No,Not suggested
6911700066,2014-06-04,98126,411500.0,175000.0,Yes,168000.0
2489200250,2015-04-30,98126,411500.0,528000.0,No,Not suggested
5550300205,2015-04-13,98126,411500.0,338000.0,Yes,324480.0
7454000315,2015-04-24,98126,411500.0,299500.0,Yes,287520.0
7987400475,2015-04-17,98126,411500.0,745000.0,No,Not suggested
4364700945,2015-04-02,98126,411500.0,459000.0,No,Not suggested
1782500065,2015-04-28,98126,411500.0,420000.0,No,Not suggested
7452500730,2015-04-24,98126,411500.0,264950.0,Yes,254352.0
8122600195,2014-05-20,98126,411500.0,396675.0,Yes,380808.0
6126601445,2014-05-30,98126,411500.0,490000.0,No,Not suggested
952000495,2015-04-02,98126,411500.0,598000.0,No,Not suggested
5288200230,2015-04-21,98126,411500.0,675000.0,No,Not suggested
7312900060,2014-06-03,98126,411500.0,235000.0,Yes,225600.0
293000036,2015-04-03,98126,411500.0,495000.0,No,Not suggested
9297301505,2014-05-09,98126,411500.0,536500.0,No,Not suggested
4363700200,2015-03-25,98126,411500.0,190000.0,Yes,182400.0
9275700765,2014-06-10,98126,411500.0,870000.0,No,Not suggested
7454000875,2015-04-06,98126,411500.0,299000.0,Yes,287040.0
952000310,2014-05-20,98126,411500.0,525000.0,No,Not suggested
5347200070,2015-04-27,98126,411500.0,339000.0,Yes,325440.0
3277801646,2014-05-16,98126,411500.0,238000.0,Yes,228480.0
9297301535,2014-05-29,98126,411500.0,540000.0,No,Not suggested
1121000058,2015-03-31,98126,411500.0,485000.0,No,Not suggested
3278602190,2014-06-11,98126,411500.0,350000.0,Yes,336000.0
9269200340,2015-04-23,98126,411500.0,432000.0,No,Not suggested
5347200162,2014-05-28,98126,411500.0,210000.0,Yes,201600.0
4365200186,2014-06-06,98126,411500.0,253500.0,Yes,243360.0
3624039074,2015-05-04,98126,411500.0,430000.0,No,Not suggested
293000180,2015-05-07,98126,411500.0,370000.0,No,Not suggested
9358000650,2015-04-23,98126,411500.0,399950.0,Yes,383952.0
9284801165,2014-05-30,98126,411500.0,315000.0,Yes,302400.0
4321200970,2014-06-10,98126,411500.0,555000.0,No,Not suggested
8122600145,2014-05-21,98126,411500.0,452000.0,No,Not suggested
9297300395,2014-05-27,98126,411500.0,435000.0,No,Not suggested
1392800035,2014-06-18,98126,411500.0,559000.0,No,Not suggested
4364700730,2014-05-30,98126,411500.0,280000.0,Yes,268800.0
1781500155,2014-05-29,98126,411500.0,445000.0,No,Not suggested
1504800097,2014-06-13,98126,411500.0,513000.0,No,Not suggested
8122101115,2015-04-21,98126,411500.0,435000.0,No,Not suggested
9297301520,2015-03-29,98126,411500.0,410000.0,Yes,393600.0
9285800790,2015-04-06,98126,411500.0,590000.0,No,Not suggested
3874900205,2015-04-14,98126,411500.0,378510.0,Yes,363369.6
2960900040,2014-05-21,98126,411500.0,450000.0,No,Not suggested
1394300005,2014-05-07,98126,411500.0,361280.0,Yes,346828.8
7454000585,2015-04-27,98126,411500.0,289000.0,Yes,277440.0
8122100235,2015-04-13,98126,411500.0,435000.0,No,Not suggested
1725800280,2014-06-16,98126,411500.0,373000.0,Yes,358080.0
8122600020,2014-05-21,98126,411500.0,200000.0,Yes,192000.0
9285800585,2014-06-11,98126,411500.0,460000.0,No,Not suggested
9358000780,2015-05-12,98126,411500.0,275000.0,Yes,264000.0
6332000130,2015-04-20,98126,411500.0,525000.0,No,Not suggested
1393800005,2015-05-07,98126,411500.0,355000.0,Yes,340800.0
2695600190,2015-03-27,98126,411500.0,416000.0,No,Not suggested
3278602660,2014-05-20,98126,411500.0,194000.0,Yes,186240.0
4364700585,2015-04-08,98126,411500.0,485000.0,No,Not suggested
9297301190,2014-05-13,98126,411500.0,413000.0,No,Not suggested
9358001732,2015-04-28,98126,411500.0,400000.0,Yes,384000.0
1053000010,2015-04-21,98126,411500.0,465000.0,No,Not suggested
2695600005,2014-06-20,98126,411500.0,325000.0,Yes,312000.0
952003575,2014-05-27,98126,411500.0,480000.0,No,Not suggested
2324039077,2015-04-27,98126,411500.0,306000.0,Yes,293760.0
4321200600,2015-05-04,98126,411500.0,510000.0,No,Not suggested
1781500180,2015-03-27,98126,411500.0,390000.0,Yes,374400.0
9297301050,2014-06-18,98126,411500.0,465000.0,No,Not suggested
293000068,2014-06-13,98126,411500.0,556000.0,No,Not suggested
3278605570,2014-06-19,98126,411500.0,362500.0,Yes,348000.0
3277801417,2014-05-16,98126,411500.0,341000.0,Yes,327360.0
3277801586,2015-05-08,98126,411500.0,380000.0,Yes,364800.0
3278603000,2015-05-04,98126,411500.0,459000.0,No,Not suggested
3278600670,2014-05-23,98126,411500.0,235000.0,Yes,225600.0
3278611450,2015-03-26,98126,411500.0,496800.0,No,Not suggested
3278606050,2015-04-01,98126,411500.0,362500.0,Yes,348000.0
7987400285,2015-04-29,98126,411500.0,494900.0,No,Not suggested
9297302031,2015-04-23,98126,411500.0,448000.0,No,Not suggested
3278612450,2015-04-07,98126,411500.0,391000.0,Yes,375360.0
3278605550,2014-06-09,98126,411500.0,365000.0,Yes,350400.0
3278600750,2015-04-07,98126,411500.0,250000.0,Yes,240000.0
3278600320,2014-07-23,98126,379900.0,465000.0,No,Not suggested
9297300045,2014-07-09,98126,379900.0,550000.0,No,Not suggested
7453000070,2014-08-18,98126,379900.0,275000.0,Yes,264000.0
3278600240,2014-07-22,98126,379900.0,372500.0,Yes,357600.0
1932300075,2014-09-10,98126,379900.0,245000.0,Yes,235200.0
3278600710,2014-07-14,98126,379900.0,200000.0,Yes,192000.0
5489200435,2014-09-04,98126,379900.0,550000.0,No,Not suggested
37000335,2014-08-14,98126,379900.0,446450.0,No,Not suggested
2695600070,2014-08-18,98126,379900.0,345000.0,Yes,331200.0
952003435,2014-08-26,98126,379900.0,420000.0,No,Not suggested
2960900045,2014-07-18,98126,379900.0,605000.0,No,Not suggested
65000260,2014-08-20,98126,379900.0,830000.0,No,Not suggested
9269200786,2014-07-22,98126,379900.0,399950.0,No,Not suggested
7452500045,2014-08-05,98126,379900.0,235000.0,Yes,225600.0
4364700105,2014-08-04,98126,379900.0,330000.0,Yes,316800.0
7454000030,2014-08-16,98126,379900.0,250000.0,Yes,240000.0
3278601940,2014-08-06,98126,379900.0,349950.0,Yes,335952.0
1781500435,2014-08-20,98126,379900.0,260000.0,Yes,249600.0
7645900055,2014-06-24,98126,379900.0,530000.0,No,Not suggested
123039633,2014-09-09,98126,379900.0,359950.0,Yes,345552.0
5347200060,2014-09-09,98126,379900.0,280000.0,Yes,268800.0
9285800735,2014-08-12,98126,379900.0,406650.0,No,Not suggested
8122100690,2014-06-23,98126,379900.0,449000.0,No,Not suggested
2489200165,2014-08-07,98126,379900.0,435000.0,No,Not suggested
293000165,2014-08-19,98126,379900.0,442000.0,No,Not suggested
9285800755,2014-07-14,98126,379900.0,515000.0,No,Not suggested
2235000015,2014-08-04,98126,379900.0,260600.0,Yes,250176.0
2492200956,2014-08-05,98126,379900.0,360000.0,Yes,345600.0
7454000605,2014-07-10,98126,379900.0,279000.0,Yes,267840.0
9285800345,2014-06-26,98126,379900.0,320000.0,Yes,307200.0
9285800275,2014-08-14,98126,379900.0,835000.0,No,Not suggested
7645900235,2014-07-10,98126,379900.0,880000.0,No,Not suggested
2491200675,2014-09-12,98126,379900.0,500000.0,No,Not suggested
8122100290,2014-08-13,98126,379900.0,392000.0,No,Not suggested
9297300255,2014-07-16,98126,379900.0,565000.0,No,Not suggested
8122100595,2014-06-27,98126,379900.0,212700.0,Yes,204192.0
7312400080,2014-07-14,98126,379900.0,550000.0,No,Not suggested
4365200630,2014-07-16,98126,379900.0,450000.0,No,Not suggested
9284801845,2014-08-05,98126,379900.0,354000.0,Yes,339840.0
2324039069,2014-08-22,98126,379900.0,463000.0,No,Not suggested
9109000050,2014-07-09,98126,379900.0,275000.0,Yes,264000.0
9284802045,2014-06-30,98126,379900.0,345000.0,Yes,331200.0
3095000095,2014-07-14,98126,379900.0,580000.0,No,Not suggested
7452500285,2014-08-11,98126,379900.0,280000.0,Yes,268800.0
7312400325,2014-06-25,98126,379900.0,275000.0,Yes,264000.0
9842300540,2014-06-24,98126,379900.0,339000.0,Yes,325440.0
7452500770,2014-09-08,98126,379900.0,267500.0,Yes,256800.0
1782500035,2014-07-03,98126,379900.0,357000.0,Yes,342720.0
7452500365,2014-06-25,98126,379900.0,310000.0,Yes,297600.0
8122100835,2014-08-12,98126,379900.0,183000.0,Yes,175680.0
1782000085,2014-09-15,98126,379900.0,350000.0,Yes,336000.0
66000265,2014-08-07,98126,379900.0,370000.0,Yes,355200.0
7452500565,2014-08-29,98126,379900.0,260000.0,Yes,249600.0
5288200070,2014-07-30,98126,379900.0,450000.0,No,Not suggested
4364200075,2014-06-24,98126,379900.0,300000.0,Yes,288000.0
9345400350,2014-07-18,98126,379900.0,665000.0,No,Not suggested
4319200060,2014-07-09,98126,379900.0,840000.0,No,Not suggested
9269200831,2014-08-25,98126,379900.0,392000.0,No,Not suggested
2492200055,2014-07-08,98126,379900.0,412000.0,No,Not suggested
7987400316,2014-08-14,98126,379900.0,255000.0,Yes,244800.0
9284800844,2014-09-16,98126,379900.0,310000.0,Yes,297600.0
4364700875,2014-07-29,98126,379900.0,237502.0,Yes,228001.91999999998
4365200445,2014-08-22,98126,379900.0,400000.0,No,Not suggested
4364700885,2014-09-12,98126,379900.0,324950.0,Yes,311952.0
5288200260,2014-09-03,98126,379900.0,597000.0,No,Not suggested
952005000,2014-08-15,98126,379900.0,545000.0,No,Not suggested
9269200540,2014-08-19,98126,379900.0,429000.0,No,Not suggested
5347200220,2014-09-11,98126,379900.0,225000.0,Yes,216000.0
4363700304,2014-08-04,98126,379900.0,400000.0,No,Not suggested
3278600760,2014-07-29,98126,379900.0,345000.0,Yes,331200.0
2853600155,2014-09-15,98126,379900.0,110000.0,No,Not suggested
8122100650,2014-07-31,98126,379900.0,316000.0,Yes,303360.0
3277800845,2014-07-11,98126,379900.0,370000.0,Yes,355200.0
9285800330,2014-07-02,98126,379900.0,732000.0,No,Not suggested
9269200150,2014-07-15,98126,379900.0,390000.0,No,Not suggested
4363700365,2014-08-01,98126,379900.0,429000.0,No,Not suggested
65000085,2014-07-08,98126,379900.0,430000.0,No,Not suggested
7987401010,2014-07-03,98126,379900.0,633000.0,No,Not suggested
8122100905,2014-06-24,98126,379900.0,395000.0,No,Not suggested
9285800020,2014-08-27,98126,379900.0,622500.0,No,Not suggested
8122101440,2014-07-08,98126,379900.0,325000.0,Yes,312000.0
4319200605,2014-06-28,98126,379900.0,475000.0,No,Not suggested
4364700595,2014-08-18,98126,379900.0,333000.0,Yes,319680.0
7454000470,2014-08-01,98126,379900.0,412500.0,No,Not suggested
9842300095,2014-07-25,98126,379900.0,365000.0,Yes,350400.0
4365200425,2014-06-24,98126,379900.0,350000.0,Yes,336000.0
952003340,2014-07-09,98126,379900.0,380000.0,No,Not suggested
3100500065,2014-07-08,98126,379900.0,970000.0,No,Not suggested
9297800090,2014-07-08,98126,379900.0,399500.0,No,Not suggested
9285800180,2014-06-26,98126,379900.0,900000.0,No,Not suggested
952000925,2014-09-22,98126,379900.0,430000.0,No,Not suggested
4365200865,2014-09-02,98126,379900.0,384950.0,No,Not suggested
2492201005,2014-07-08,98126,379900.0,325000.0,Yes,312000.0
2491200330,2014-09-18,98126,379900.0,460000.0,No,Not suggested
1781500385,2014-08-06,98126,379900.0,296500.0,Yes,284640.0
65000210,2014-06-26,98126,379900.0,471000.0,No,Not suggested
2324039152,2014-08-18,98126,379900.0,624000.0,No,Not suggested
3278604510,2014-06-25,98126,379900.0,364000.0,Yes,349440.0
3278611600,2014-07-14,98126,379900.0,379900.0,No,Not suggested
3277801431,2014-08-27,98126,379900.0,268500.0,Yes,257760.0
9358001403,2014-09-03,98126,379900.0,380000.0,No,Not suggested
5347200179,2014-08-14,98126,379900.0,270000.0,Yes,259200.0
3278606200,2014-09-19,98126,379900.0,379000.0,Yes,363840.0
3278612370,2014-08-11,98126,379900.0,349900.0,Yes,335904.0
3278611610,2014-09-07,98126,379900.0,379900.0,No,Not suggested
1121000357,2014-08-27,98126,379900.0,1085000.0,No,Not suggested
3278612570,2014-07-24,98126,379900.0,294000.0,Yes,282240.0
4319200675,2014-07-09,98126,379900.0,760000.0,No,Not suggested
3278600680,2014-06-27,98126,379900.0,235000.0,Yes,225600.0
3277800823,2014-08-20,98126,379900.0,327000.0,Yes,313920.0
8150100045,2014-10-01,98126,381000.0,210000.0,Yes,201600.0
8122101146,2014-09-29,98126,381000.0,320000.0,Yes,307200.0
7452500340,2014-12-04,98126,381000.0,265000.0,Yes,254400.0
3278602670,2014-09-30,98126,381000.0,219500.0,Yes,210720.0
9297800165,2014-12-11,98126,381000.0,430000.0,No,Not suggested
7452500315,2014-12-20,98126,381000.0,285000.0,Yes,273600.0
952003480,2014-11-17,98126,381000.0,445000.0,No,Not suggested
4364700805,2014-10-15,98126,381000.0,315000.0,Yes,302400.0
8122600245,2014-09-25,98126,381000.0,359000.0,Yes,344640.0
9284802215,2014-12-05,98126,381000.0,430000.0,No,Not suggested
4364700600,2014-12-16,98126,381000.0,216000.0,Yes,207360.0
3278602490,2014-09-26,98126,381000.0,365000.0,Yes,350400.0
9297301055,2014-12-09,98126,381000.0,363000.0,Yes,348480.0
2695600195,2014-11-24,98126,381000.0,379500.0,Yes,364320.0
9297300740,2014-11-18,98126,381000.0,643500.0,No,Not suggested
7645900165,2014-10-16,98126,381000.0,810000.0,No,Not suggested
2695600375,2014-11-10,98126,381000.0,354000.0,Yes,339840.0
3277801640,2014-12-02,98126,381000.0,440000.0,No,Not suggested
8128700005,2014-11-19,98126,381000.0,249000.0,Yes,239040.0
9577800005,2014-10-22,98126,381000.0,775000.0,No,Not suggested
4364200250,2014-12-01,98126,381000.0,400375.0,No,Not suggested
9284801435,2014-12-03,98126,381000.0,471000.0,No,Not suggested
952004725,2014-11-06,98126,381000.0,280000.0,Yes,268800.0
9358002232,2014-10-19,98126,381000.0,380000.0,Yes,364800.0
7452500190,2014-10-16,98126,381000.0,345000.0,Yes,331200.0
1121000414,2014-09-27,98126,381000.0,750000.0,No,Not suggested
9297300480,2014-12-12,98126,381000.0,765000.0,No,Not suggested
9275200080,2014-11-07,98126,381000.0,295000.0,No,Not suggested
8150600195,2014-10-28,98126,381000.0,450000.0,No,Not suggested
1782000180,2014-10-23,98126,381000.0,350000.0,Yes,336000.0
293000145,2014-11-13,98126,381000.0,250000.0,Yes,240000.0
952004570,2014-12-06,98126,381000.0,320000.0,Yes,307200.0
4319200620,2014-10-15,98126,381000.0,235000.0,Yes,225600.0
4364700165,2014-11-24,98126,381000.0,249900.0,Yes,239904.0
7987401095,2014-11-13,98126,381000.0,549950.0,No,Not suggested
9285800801,2014-09-26,98126,381000.0,364500.0,Yes,349920.0
2324039100,2014-11-12,98126,381000.0,525000.0,No,Not suggested
3278602170,2014-12-15,98126,381000.0,347000.0,Yes,333120.0
8122600165,2014-10-15,98126,381000.0,273000.0,Yes,262080.0
4365200505,2014-10-03,98126,381000.0,354000.0,Yes,339840.0
66000140,2014-11-20,98126,381000.0,398000.0,No,Not suggested
7454000990,2014-09-24,98126,381000.0,304950.0,Yes,292752.0
7312400075,2014-12-16,98126,381000.0,422500.0,No,Not suggested
9269200520,2014-10-16,98126,381000.0,310000.0,Yes,297600.0
4364700990,2014-10-03,98126,381000.0,335000.0,Yes,321600.0
9285800055,2014-10-14,98126,381000.0,619500.0,No,Not suggested
8122100392,2014-10-28,98126,381000.0,292500.0,Yes,280800.0
3277800729,2014-10-16,98126,381000.0,275000.0,Yes,264000.0
9842300036,2014-10-08,98126,381000.0,415885.0,No,Not suggested
8122100160,2014-10-23,98126,381000.0,385000.0,No,Not suggested
952000640,2014-10-27,98126,381000.0,715000.0,No,Not suggested
3524039196,2014-11-12,98126,381000.0,396500.0,No,Not suggested
4365200055,2014-12-05,98126,381000.0,450000.0,No,Not suggested
9297301065,2014-10-29,98126,381000.0,625000.0,No,Not suggested
3095000040,2014-10-16,98126,381000.0,315000.0,Yes,302400.0
1324039110,2014-11-26,98126,381000.0,750000.0,No,Not suggested
8150600065,2014-09-24,98126,381000.0,382000.0,No,Not suggested
5550300175,2014-12-06,98126,381000.0,285000.0,Yes,273600.0
4365200555,2014-12-19,98126,381000.0,375000.0,Yes,360000.0
9505100035,2014-11-05,98126,381000.0,200000.0,Yes,192000.0
8122100355,2014-09-24,98126,381000.0,550000.0,No,Not suggested
7192800145,2014-12-02,98126,381000.0,420000.0,No,Not suggested
9269200120,2014-10-30,98126,381000.0,415000.0,No,Not suggested
2824600180,2014-10-24,98126,381000.0,713414.0,No,Not suggested
952000725,2014-10-21,98126,381000.0,442000.0,No,Not suggested
1121000095,2014-11-05,98126,381000.0,320000.0,Yes,307200.0
5288200225,2014-11-25,98126,381000.0,437500.0,No,Not suggested
2492200280,2014-12-02,98126,381000.0,528000.0,No,Not suggested
2695600130,2014-11-18,98126,381000.0,355000.0,Yes,340800.0
3278602040,2014-10-21,98126,381000.0,346500.0,Yes,332640.0
9297300500,2014-10-23,98126,381000.0,435000.0,No,Not suggested
3095000185,2014-10-13,98126,381000.0,526000.0,No,Not suggested
3624039102,2014-10-25,98126,381000.0,450000.0,No,Not suggested
2491200050,2014-10-23,98126,381000.0,423000.0,No,Not suggested
2695600410,2014-11-06,98126,381000.0,428950.0,No,Not suggested
8150100265,2014-11-18,98126,381000.0,255000.0,Yes,244800.0
9269200650,2014-10-27,98126,381000.0,314000.0,Yes,301440.0
8122100265,2014-12-05,98126,381000.0,464000.0,No,Not suggested
5347200165,2014-10-02,98126,381000.0,265000.0,Yes,254400.0
2492200256,2014-11-12,98126,381000.0,357500.0,Yes,343200.0
9297300750,2014-11-05,98126,381000.0,355000.0,Yes,340800.0
9297300590,2014-11-03,98126,381000.0,435000.0,No,Not suggested
9358001422,2014-11-14,98126,381000.0,335000.0,Yes,321600.0
9284801500,2014-12-11,98126,381000.0,399950.0,No,Not suggested
3278605590,2014-09-26,98126,381000.0,375000.0,Yes,360000.0
9358000552,2014-10-29,98126,381000.0,399000.0,No,Not suggested
8150600250,2014-12-17,98126,381000.0,649000.0,No,Not suggested
3277801411,2014-11-05,98126,381000.0,350000.0,Yes,336000.0
3277801592,2014-09-25,98126,381000.0,479950.0,No,Not suggested
9358000550,2014-12-02,98126,381000.0,420000.0,No,Not suggested
3277801580,2014-11-10,98126,381000.0,469950.0,No,Not suggested
5288200072,2014-10-01,98126,381000.0,427000.0,No,Not suggested
1875500060,2014-07-31,98019,400000.0,395000.0,Yes,395000.0
8035350320,2014-07-18,98019,400000.0,488000.0,No,Not suggested
8568000070,2014-09-05,98019,400000.0,500000.0,No,Not suggested
2130702270,2014-06-28,98019,400000.0,234000.0,Yes,234000.0
2619950490,2014-07-12,98019,400000.0,335000.0,Yes,335000.0
3026079031,2014-08-06,98019,400000.0,211000.0,Yes,211000.0
3026079055,2014-08-26,98019,400000.0,598600.0,No,Not suggested
1550000463,2014-08-26,98019,400000.0,637000.0,No,Not suggested
1558500100,2014-09-16,98019,400000.0,360000.0,Yes,360000.0
1626079066,2014-08-06,98019,400000.0,290000.0,Yes,290000.0
4047200265,2014-08-11,98019,400000.0,325000.0,Yes,325000.0
9526500080,2014-07-29,98019,400000.0,337000.0,Yes,337000.0
8035350010,2014-07-15,98019,400000.0,510000.0,No,Not suggested
1526079026,2014-08-13,98019,400000.0,487500.0,No,Not suggested
7349800780,2014-08-05,98019,400000.0,175000.0,Yes,175000.0
255550190,2014-07-22,98019,400000.0,350000.0,Yes,350000.0
112900020,2014-07-01,98019,400000.0,300000.0,Yes,300000.0
808300460,2014-08-11,98019,400000.0,415000.0,No,Not suggested
2826079145,2014-08-14,98019,400000.0,655000.0,No,Not suggested
3820350120,2014-08-22,98019,400000.0,310000.0,Yes,310000.0
3793400360,2014-08-14,98019,400000.0,380600.0,Yes,380600.0
1472800220,2014-09-09,98019,400000.0,463000.0,No,Not suggested
2026079055,2014-08-18,98019,400000.0,380000.0,Yes,380000.0
4047200135,2014-08-11,98019,400000.0,289275.0,Yes,289275.0
8568030030,2014-07-29,98019,400000.0,575000.0,No,Not suggested
8568010310,2014-09-12,98019,400000.0,510000.0,No,Not suggested
1522700060,2014-06-24,98019,400000.0,518000.0,No,Not suggested
5535600640,2014-09-12,98019,400000.0,489950.0,No,Not suggested
2619950400,2014-07-14,98019,400000.0,396800.0,Yes,396800.0
1313300400,2014-07-01,98019,400000.0,435000.0,No,Not suggested
2131200885,2014-08-28,98019,400000.0,360000.0,Yes,360000.0
8567450140,2014-08-27,98019,400000.0,540000.0,No,Not suggested
3820350140,2014-08-27,98019,400000.0,300000.0,Yes,300000.0
1226069045,2014-08-27,98019,400000.0,979500.0,No,Not suggested
2129700142,2014-07-31,98019,400000.0,201000.0,Yes,201000.0
2131200925,2014-07-29,98019,400000.0,331292.0,Yes,331292.0
1426079047,2014-09-11,98019,400000.0,620000.0,No,Not suggested
4047200065,2014-06-23,98019,400000.0,400000.0,No,Not suggested
3782400190,2014-08-12,98019,400000.0,329500.0,Yes,329500.0
2787250190,2014-07-17,98019,400000.0,645000.0,No,Not suggested
2133010290,2014-07-24,98019,400000.0,398000.0,Yes,398000.0
8724300010,2014-09-09,98019,400000.0,548000.0,No,Not suggested
2026079016,2014-09-04,98019,400000.0,560000.0,No,Not suggested
2131700900,2014-08-13,98019,400000.0,283700.0,Yes,283700.0
255520150,2014-09-02,98019,400000.0,539000.0,No,Not suggested
